"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"Middlesex County","09007","2006","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2006","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2006","Black or African American","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2006","Black or African American","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006","Other","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2006","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006","White","Fetal","Number","Fetal Mortality",11
"Middlesex County","09007","2006","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007","All","Fetal","Number","Fetal Mortality",9
"Middlesex County","09007","2007","All","Fetal","Rate","Fetal Mortality",5.26
"Middlesex County","09007","2007","All","Infant","Number","Fetal Mortality",12
"Middlesex County","09007","2007","All","Infant","Rate","Fetal Mortality",7.01
"Middlesex County","09007","2007","All","Neonatal","Number","Fetal Mortality",9
"Middlesex County","09007","2007","All","Neonatal","Rate","Fetal Mortality",5.26
"Middlesex County","09007","2007","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2007","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2007","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2007","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2007","White","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007","White","Infant","Number","Fetal Mortality",10
"Middlesex County","09007","2008","All","Fetal","Number","Fetal Mortality",9
"Middlesex County","09007","2008","All","Fetal","Rate","Fetal Mortality",5.57
"Middlesex County","09007","2008","All","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2008","All","Infant","Rate","Fetal Mortality",4.33
"Middlesex County","09007","2008","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2008","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2008","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2008","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2008","White","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","All","Fetal","Number","Fetal Mortality",6
"Middlesex County","09007","2009","All","Fetal","Rate","Fetal Mortality",3.86
"Middlesex County","09007","2009","All","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","All","Infant","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2009","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2009","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2009","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2009","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2009","White","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010","All","Fetal","Number","Fetal Mortality",10
"Middlesex County","09007","2010","All","Fetal","Rate","Fetal Mortality",6.69
"Middlesex County","09007","2010","All","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","2010","All","Infant","Rate","Fetal Mortality",4.02
"Middlesex County","09007","2010","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2010","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2010","Black or African American","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2010","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2010","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2010","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2010","White","Fetal","Number","Fetal Mortality",9
"Middlesex County","09007","2010","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","All","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","All","Fetal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2011","All","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","2011","All","Infant","Rate","Fetal Mortality",4.09
"Middlesex County","09007","2011","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2011","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2011","Black or African American","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2011","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2011","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","Other","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2011","Other","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","White","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2011","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Fetal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Infant","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2012","All","Postneonatal","Number","Fetal Mortality",0
"Middlesex County","09007","2012","All","Postneonatal","Rate","Fetal Mortality",0
"Middlesex County","09007","2012","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2012","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2012","Other","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2012","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2012","White","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2012","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","All","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","All","Fetal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2013","All","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","2013","All","Infant","Rate","Fetal Mortality",4.36
"Middlesex County","09007","2013","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2013","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2013","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2013","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2013","Other","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2013","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2013","White","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2013","White","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","All","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2014","All","Fetal","Rate","Fetal Mortality",5.08
"Middlesex County","09007","2014","All","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","All","Infant","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2014","All","Neonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","All","Neonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2014","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2014","Black or African American","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2014","Black or African American","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2014","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2014","White","Fetal","Number","Fetal Mortality",6
"Middlesex County","09007","2014","White","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","1999","All","Fetal","Number","Fetal Mortality",75
"New Haven County","09009","1999","All","Fetal","Rate","Fetal Mortality",7.22
"New Haven County","09009","1999","All","Infant","Number","Fetal Mortality",70
"New Haven County","09009","1999","All","Infant","Rate","Fetal Mortality",6.74
"New Haven County","09009","1999","All","Neonatal","Number","Fetal Mortality",53
"New Haven County","09009","1999","All","Neonatal","Rate","Fetal Mortality",5.1
"New Haven County","09009","1999","All","Postneonatal","Number","Fetal Mortality",17
"New Haven County","09009","1999","All","Postneonatal","Rate","Fetal Mortality",1.64
"New Haven County","09009","1999","Black or African American","Fetal","Number","Fetal Mortality",23
"New Haven County","09009","1999","Black or African American","Infant","Number","Fetal Mortality",18
"New Haven County","09009","1999","Hispanic or Latino","Fetal","Number","Fetal Mortality",17
"New Haven County","09009","1999","Hispanic or Latino","Infant","Number","Fetal Mortality",13
"New Haven County","09009","1999","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","1999","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","1999","White","Fetal","Number","Fetal Mortality",47
"New Haven County","09009","1999","White","Infant","Number","Fetal Mortality",51
"New Haven County","09009","2000","All","Fetal","Number","Fetal Mortality",71
"New Haven County","09009","2000","All","Fetal","Rate","Fetal Mortality",6.99
"New Haven County","09009","2000","All","Infant","Number","Fetal Mortality",65
"New Haven County","09009","2000","All","Infant","Rate","Fetal Mortality",6.4
"New Haven County","09009","2000","All","Neonatal","Number","Fetal Mortality",44
"New Haven County","09009","2000","All","Neonatal","Rate","Fetal Mortality",4.33
"New Haven County","09009","2000","All","Postneonatal","Number","Fetal Mortality",21
"New Haven County","09009","2000","All","Postneonatal","Rate","Fetal Mortality",2.07
"New Haven County","09009","2000","Black or African American","Fetal","Number","Fetal Mortality",26
"New Haven County","09009","2000","Black or African American","Infant","Number","Fetal Mortality",18
"New Haven County","09009","2000","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New Haven County","09009","2000","Hispanic or Latino","Infant","Number","Fetal Mortality",17
"New Haven County","09009","2000","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2000","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2000","White","Fetal","Number","Fetal Mortality",40
"New Haven County","09009","2000","White","Infant","Number","Fetal Mortality",45
"New Haven County","09009","2001","All","Fetal","Number","Fetal Mortality",54
"New Haven County","09009","2001","All","Fetal","Rate","Fetal Mortality",5.26
"New Haven County","09009","2001","All","Infant","Number","Fetal Mortality",71
"New Haven County","09009","2001","All","Infant","Rate","Fetal Mortality",6.92
"New Haven County","09009","2001","All","Neonatal","Number","Fetal Mortality",56
"New Haven County","09009","2001","All","Neonatal","Rate","Fetal Mortality",5.46
"New Haven County","09009","2001","All","Postneonatal","Number","Fetal Mortality",15
"New Haven County","09009","2001","All","Postneonatal","Rate","Fetal Mortality",1.46
"New Haven County","09009","2001","Black or African American","Fetal","Number","Fetal Mortality",16
"New Haven County","09009","2001","Black or African American","Infant","Number","Fetal Mortality",22
"New Haven County","09009","2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",6
"New Haven County","09009","2001","Hispanic or Latino","Infant","Number","Fetal Mortality",17
"New Haven County","09009","2001","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2001","Other","Infant","Number","Fetal Mortality",0
"New Haven County","09009","2001","White","Fetal","Number","Fetal Mortality",34
"New Haven County","09009","2001","White","Infant","Number","Fetal Mortality",48
"New Haven County","09009","2002","All","Fetal","Number","Fetal Mortality",59
"New Haven County","09009","2002","All","Fetal","Rate","Fetal Mortality",5.8
"New Haven County","09009","2002","All","Infant","Number","Fetal Mortality",65
"New Haven County","09009","2002","All","Infant","Rate","Fetal Mortality",6.39
"New Haven County","09009","2002","All","Neonatal","Number","Fetal Mortality",41
"New Haven County","09009","2002","All","Neonatal","Rate","Fetal Mortality",4.03
"New Haven County","09009","2002","All","Postneonatal","Number","Fetal Mortality",24
"New Haven County","09009","2002","All","Postneonatal","Rate","Fetal Mortality",2.36
"New Haven County","09009","2002","Black or African American","Fetal","Number","Fetal Mortality",18
"New Haven County","09009","2002","Black or African American","Infant","Number","Fetal Mortality",20
"New Haven County","09009","2002","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"New Haven County","09009","2002","Hispanic or Latino","Infant","Number","Fetal Mortality",12
"New Haven County","09009","2002","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2002","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2002","White","Fetal","Number","Fetal Mortality",39
"New Haven County","09009","2002","White","Infant","Number","Fetal Mortality",40
"New Haven County","09009","2003","All","Fetal","Number","Fetal Mortality",69
"New Haven County","09009","2003","All","Fetal","Rate","Fetal Mortality",6.69
"New Haven County","09009","2003","All","Infant","Number","Fetal Mortality",78
"New Haven County","09009","2003","All","Infant","Rate","Fetal Mortality",7.56
"New Haven County","09009","2003","All","Neonatal","Number","Fetal Mortality",56
"New Haven County","09009","2003","All","Neonatal","Rate","Fetal Mortality",5.43
"New Haven County","09009","2003","All","Postneonatal","Number","Fetal Mortality",22
"New Haven County","09009","2003","All","Postneonatal","Rate","Fetal Mortality",2.13
"New Haven County","09009","2003","Black or African American","Fetal","Number","Fetal Mortality",17
"New Haven County","09009","2003","Black or African American","Infant","Number","Fetal Mortality",20
"New Haven County","09009","2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",22
"New Haven County","09009","2003","Hispanic or Latino","Infant","Number","Fetal Mortality",17
"New Haven County","09009","2003","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2003","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2003","White","Fetal","Number","Fetal Mortality",45
"New Haven County","09009","2003","White","Infant","Number","Fetal Mortality",54
"New Haven County","09009","2004","All","Fetal","Number","Fetal Mortality",79
"New Haven County","09009","2004","All","Fetal","Rate","Fetal Mortality",7.78
"New Haven County","09009","2004","All","Infant","Number","Fetal Mortality",72
"New Haven County","09009","2004","All","Infant","Rate","Fetal Mortality",7.09
"New Haven County","09009","2004","All","Neonatal","Number","Fetal Mortality",54
"New Haven County","09009","2004","All","Neonatal","Rate","Fetal Mortality",5.32
"New Haven County","09009","2004","All","Postneonatal","Number","Fetal Mortality",18
"New Haven County","09009","2004","All","Postneonatal","Rate","Fetal Mortality",1.77
"New Haven County","09009","2004","Black or African American","Fetal","Number","Fetal Mortality",20
"New Haven County","09009","2004","Black or African American","Infant","Number","Fetal Mortality",20
"New Haven County","09009","2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",18
"New Haven County","09009","2004","Hispanic or Latino","Infant","Number","Fetal Mortality",25
"New Haven County","09009","2004","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2004","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2004","White","Fetal","Number","Fetal Mortality",55
"New Haven County","09009","2004","White","Infant","Number","Fetal Mortality",48
"New Haven County","09009","2005","All","Fetal","Number","Fetal Mortality",59
"New Haven County","09009","2005","All","Fetal","Rate","Fetal Mortality",5.78
"New Haven County","09009","2005","All","Infant","Number","Fetal Mortality",68
"New Haven County","09009","2005","All","Infant","Rate","Fetal Mortality",6.66
"New Haven County","09009","2005","All","Neonatal","Number","Fetal Mortality",44
"New Haven County","09009","2005","All","Neonatal","Rate","Fetal Mortality",4.31
"New Haven County","09009","2005","All","Postneonatal","Number","Fetal Mortality",24
"New Haven County","09009","2005","All","Postneonatal","Rate","Fetal Mortality",2.35
"New Haven County","09009","2005","Black or African American","Fetal","Number","Fetal Mortality",17
"New Haven County","09009","2005","Black or African American","Infant","Number","Fetal Mortality",24
"New Haven County","09009","2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",17
"New Haven County","09009","2005","Hispanic or Latino","Infant","Number","Fetal Mortality",13
"New Haven County","09009","2005","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2005","Other","Infant","Number","Fetal Mortality",0
"New Haven County","09009","2005","White","Fetal","Number","Fetal Mortality",40
"New Haven County","09009","2005","White","Infant","Number","Fetal Mortality",38
"New Haven County","09009","2006","All","Fetal","Number","Fetal Mortality",80
"New Haven County","09009","2006","All","Fetal","Rate","Fetal Mortality",7.81
"New Haven County","09009","2006","All","Infant","Number","Fetal Mortality",74
"New Haven County","09009","2006","All","Infant","Rate","Fetal Mortality",7.22
"New Haven County","09009","2006","All","Neonatal","Number","Fetal Mortality",54
"New Haven County","09009","2006","All","Neonatal","Rate","Fetal Mortality",5.27
"New Haven County","09009","2006","All","Postneonatal","Number","Fetal Mortality",20
"New Haven County","09009","2006","All","Postneonatal","Rate","Fetal Mortality",1.95
"New Haven County","09009","2006","Black or African American","Fetal","Number","Fetal Mortality",27
"New Haven County","09009","2006","Black or African American","Infant","Number","Fetal Mortality",28
"New Haven County","09009","2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",18
"New Haven County","09009","2006","Hispanic or Latino","Infant","Number","Fetal Mortality",21
"New Haven County","09009","2006","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2006","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2006","White","Fetal","Number","Fetal Mortality",47
"New Haven County","09009","2006","White","Infant","Number","Fetal Mortality",38
"New Haven County","09009","2007","All","Fetal","Number","Fetal Mortality",63
"New Haven County","09009","2007","All","Fetal","Rate","Fetal Mortality",5.98
"New Haven County","09009","2007","All","Infant","Number","Fetal Mortality",72
"New Haven County","09009","2007","All","Infant","Rate","Fetal Mortality",6.84
"New Haven County","09009","2007","All","Neonatal","Number","Fetal Mortality",53
"New Haven County","09009","2007","All","Neonatal","Rate","Fetal Mortality",5.03
"New Haven County","09009","2007","All","Postneonatal","Number","Fetal Mortality",19
"New Haven County","09009","2007","All","Postneonatal","Rate","Fetal Mortality",1.8
"New Haven County","09009","2007","Black or African American","Fetal","Number","Fetal Mortality",21
"New Haven County","09009","2007","Black or African American","Infant","Number","Fetal Mortality",17
"New Haven County","09009","2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New Haven County","09009","2007","Hispanic or Latino","Infant","Number","Fetal Mortality",16
"New Haven County","09009","2007","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2007","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2007","White","Fetal","Number","Fetal Mortality",41
"New Haven County","09009","2007","White","Infant","Number","Fetal Mortality",46
"New Haven County","09009","2008","All","Fetal","Number","Fetal Mortality",72
"New Haven County","09009","2008","All","Fetal","Rate","Fetal Mortality",7.21
"New Haven County","09009","2008","All","Infant","Number","Fetal Mortality",80
"New Haven County","09009","2008","All","Infant","Rate","Fetal Mortality",8.01
"New Haven County","09009","2008","All","Neonatal","Number","Fetal Mortality",55
"New Haven County","09009","2008","All","Neonatal","Rate","Fetal Mortality",5.51
"New Haven County","09009","2008","All","Postneonatal","Number","Fetal Mortality",25
"New Haven County","09009","2008","All","Postneonatal","Rate","Fetal Mortality",2.5
"New Haven County","09009","2008","Black or African American","Fetal","Number","Fetal Mortality",26
"New Haven County","09009","2008","Black or African American","Infant","Number","Fetal Mortality",30
"New Haven County","09009","2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",16
"New Haven County","09009","2008","Hispanic or Latino","Infant","Number","Fetal Mortality",24
"New Haven County","09009","2008","Other","Fetal","Number","Fetal Mortality",6
"New Haven County","09009","2008","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2008","White","Fetal","Number","Fetal Mortality",37
"New Haven County","09009","2008","White","Infant","Number","Fetal Mortality",42
"New Haven County","09009","2009","All","Fetal","Number","Fetal Mortality",54
"New Haven County","09009","2009","All","Fetal","Rate","Fetal Mortality",5.63
"New Haven County","09009","2009","All","Infant","Number","Fetal Mortality",67
"New Haven County","09009","2009","All","Infant","Rate","Fetal Mortality",6.99
"New Haven County","09009","2009","All","Neonatal","Number","Fetal Mortality",49
"New Haven County","09009","2009","All","Neonatal","Rate","Fetal Mortality",5.11
"New Haven County","09009","2009","All","Postneonatal","Number","Fetal Mortality",18
"New Haven County","09009","2009","All","Postneonatal","Rate","Fetal Mortality",1.88
"New Haven County","09009","2009","Black or African American","Fetal","Number","Fetal Mortality",16
"New Haven County","09009","2009","Black or African American","Infant","Number","Fetal Mortality",25
"New Haven County","09009","2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New Haven County","09009","2009","Hispanic or Latino","Infant","Number","Fetal Mortality",23
"New Haven County","09009","2009","Other","Fetal","Number","Fetal Mortality",0
"New Haven County","09009","2009","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2009","White","Fetal","Number","Fetal Mortality",38
"New Haven County","09009","2009","White","Infant","Number","Fetal Mortality",40
"New Haven County","09009","2010","All","Fetal","Number","Fetal Mortality",52
"New Haven County","09009","2010","All","Fetal","Rate","Fetal Mortality",5.64
"New Haven County","09009","2010","All","Infant","Number","Fetal Mortality",55
"New Haven County","09009","2010","All","Infant","Rate","Fetal Mortality",5.96
"New Haven County","09009","2010","All","Neonatal","Number","Fetal Mortality",42
"New Haven County","09009","2010","All","Neonatal","Rate","Fetal Mortality",4.55
"New Haven County","09009","2010","All","Postneonatal","Number","Fetal Mortality",13
"New Haven County","09009","2010","All","Postneonatal","Rate","Fetal Mortality",1.41
"New Haven County","09009","2010","Black or African American","Fetal","Number","Fetal Mortality",15
"New Haven County","09009","2010","Black or African American","Infant","Number","Fetal Mortality",20
"New Haven County","09009","2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New Haven County","09009","2010","Hispanic or Latino","Infant","Number","Fetal Mortality",15
"New Haven County","09009","2010","Other","Fetal","Number","Fetal Mortality",-9999
"New Haven County","09009","2010","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2010","White","Fetal","Number","Fetal Mortality",32
"New Haven County","09009","2010","White","Infant","Number","Fetal Mortality",32
"New Haven County","09009","2011","All","Fetal","Number","Fetal Mortality",58
"New Haven County","09009","2011","All","Fetal","Rate","Fetal Mortality",6.29
"New Haven County","09009","2011","All","Infant","Number","Fetal Mortality",43
"New Haven County","09009","2011","All","Infant","Rate","Fetal Mortality",4.66
"New Haven County","09009","2011","All","Neonatal","Number","Fetal Mortality",30
"New Haven County","09009","2011","All","Neonatal","Rate","Fetal Mortality",3.25
"New Haven County","09009","2011","All","Postneonatal","Number","Fetal Mortality",13
"New Haven County","09009","2011","All","Postneonatal","Rate","Fetal Mortality",1.41
"New Haven County","09009","2011","Black or African American","Fetal","Number","Fetal Mortality",18
"New Haven County","09009","2011","Black or African American","Infant","Number","Fetal Mortality",12
"New Haven County","09009","2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",13
"New Haven County","09009","2011","Hispanic or Latino","Infant","Number","Fetal Mortality",15
"New Haven County","09009","2011","Other","Fetal","Number","Fetal Mortality",7
"New Haven County","09009","2011","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2011","White","Fetal","Number","Fetal Mortality",30
"New Haven County","09009","2011","White","Infant","Number","Fetal Mortality",24
"New Haven County","09009","2012","All","Fetal","Number","Fetal Mortality",59
"New Haven County","09009","2012","All","Fetal","Rate","Fetal Mortality",6.59
"New Haven County","09009","2012","All","Infant","Number","Fetal Mortality",49
"New Haven County","09009","2012","All","Infant","Rate","Fetal Mortality",5.48
"New Haven County","09009","2012","All","Neonatal","Number","Fetal Mortality",35
"New Haven County","09009","2012","All","Neonatal","Rate","Fetal Mortality",3.91
"New Haven County","09009","2012","All","Postneonatal","Number","Fetal Mortality",14
"New Haven County","09009","2012","All","Postneonatal","Rate","Fetal Mortality",1.56
"New Haven County","09009","2012","Black or African American","Fetal","Number","Fetal Mortality",13
"New Haven County","09009","2012","Black or African American","Infant","Number","Fetal Mortality",17
"New Haven County","09009","2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",13
"New Haven County","09009","2012","Hispanic or Latino","Infant","Number","Fetal Mortality",16
"New Haven County","09009","2012","Other","Fetal","Number","Fetal Mortality",7
"New Haven County","09009","2012","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2012","White","Fetal","Number","Fetal Mortality",38
"New Haven County","09009","2012","White","Infant","Number","Fetal Mortality",25
"New Haven County","09009","2013","All","Fetal","Number","Fetal Mortality",30
"New Haven County","09009","2013","All","Fetal","Rate","Fetal Mortality",3.34
"New Haven County","09009","2013","All","Infant","Number","Fetal Mortality",49
"New Haven County","09009","2013","All","Infant","Rate","Fetal Mortality",5.46
"New Haven County","09009","2013","All","Neonatal","Number","Fetal Mortality",36
"New Haven County","09009","2013","All","Neonatal","Rate","Fetal Mortality",4.01
"New Haven County","09009","2013","All","Postneonatal","Number","Fetal Mortality",13
"New Haven County","09009","2013","All","Postneonatal","Rate","Fetal Mortality",1.45
"New Haven County","09009","2013","Black or African American","Fetal","Number","Fetal Mortality",6
"New Haven County","09009","2013","Black or African American","Infant","Number","Fetal Mortality",17
"New Haven County","09009","2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"New Haven County","09009","2013","Hispanic or Latino","Infant","Number","Fetal Mortality",16
